species,label,sst_z,chl_log_z,front_z,lat,lon,block
赤鯮,0,0.9511421008062567,-1.104530401034643,-0.7331791502271505,24.6,123.24,41_205
赤鯮,0,1.7315081584677883,-1.3089779306019904,1.2435585219959966,23.84,123.08,39_205
赤鯮,0,0.44506312281783894,-0.47907149300878854,0.9869383357562306,25.52,122.12,42_203
赤鯮,0,-1.2277017433576198,1.1292453681176262,-0.8170253496916284,25.4,121.0,42_201
赤鯮,0,-0.9765938535160382,0.2222478812122343,-0.8170253496916284,25.72,121.2,42_202
赤鯮,0,1.1597548092900332,-0.8340167092001003,1.2003650253021743,24.56,122.48,40_204
赤鯮,0,1.04385886013238,-1.282598930549709,1.718686985628038,24.72,122.88,41_204
赤鯮,0,-1.0499946213158848,0.5525598115918219,-1.0126664817754103,25.4,120.56,42_200
赤鯮,0,-1.0152258365685891,0.2676313516006915,-0.7560462955356446,25.04,120.48,41_200
赤鯮,0,1.3992731042158484,-0.681853988210535,0.35936223673422885,25.08,123.36,41_205
赤鯮,0,0.08578568042911462,2.027378501984069,-1.0075848939290784,25.8,121.52,43_202
赤鯮,0,1.0284060669113597,-0.7547982340558967,0.8344907003662707,26.04,122.96,43_204
赤鯮,0,-1.6951487382934867,0.7771493567571722,-0.4511510247557247,26.28,120.48,43_200
赤鯮,0,0.47596870925988044,-0.345004045253451,-1.0329928331607383,24.0,122.28,40_203
赤鯮,0,0.8777413330064107,-1.0313188932746074,0.5829521019728366,25.0,123.04,41_205
赤鯮,0,-0.6752643857061406,0.9126550655624488,-0.8475148767696205,26.0,121.08,43_201
赤鯮,0,-0.06487905347583454,1.9500461291289883,2.033745432100622,25.8,121.44,43_202
赤鯮,0,0.6845814177436556,-0.5739029998029368,0.3136279461172408,25.44,122.88,42_204
赤鯮,0,-1.8998982484720075,1.7339672494824148,1.9702255840214724,25.84,119.8,43_199
赤鯮,0,-1.397682468788844,0.12573278636454652,-1.2946946072468364,24.92,120.16,41_200
赤鯮,0,0.7966141685960532,0.7014177025321963,1.3350271032299728,25.6,121.68,42_202
赤鯮,0,1.3915467076053385,-0.8316236513182012,0.4736979632766989,24.28,123.08,40_205
赤鯮,0,-0.9765938535160382,0.2439829385140088,0.6134416290508287,25.72,120.44,42_200
赤鯮,0,0.9550052991115123,0.019652886674535772,2.38437499349753,25.92,122.32,43_203
赤鯮,0,-0.27349176195960967,1.8069525641043287,1.0047238932183926,26.04,121.48,43_202
赤鯮,0,-1.7646863077880786,1.7376045512263851,-0.009052882124840997,25.8,119.8,43_199
赤鯮,0,-0.7293491619797114,-0.11217160203601244,-0.3927127645229067,25.68,120.84,42_201
赤鯮,0,-1.4440408484519052,0.12819520827615727,-0.06495034843449302,26.4,120.68,43_201
赤鯮,0,0.3253039753549313,1.1871179565375831,1.5408314110064185,26.36,122.0,43_203
赤鯮,0,0.9550052991115123,-1.0340671530978254,1.7009014281658763,25.88,122.28,43_203
赤鯮,0,0.8004773669013089,-1.4559735258603503,1.5891064955465721,24.44,122.52,40_204
赤鯮,0,-0.6945803772324156,-0.09484087284985294,0.13577237149562105,25.16,120.92,41_201
赤鯮,0,-0.7409387568954773,1.5898303049764966,0.07479331733963704,26.32,121.08,43_201
赤鯮,0,1.4842634669314616,-1.4932936929657457,0.4533716118913709,24.24,123.04,40_205
赤鯮,0,0.5686854685860022,-0.9486176067672002,0.3771477941963909,24.96,122.88,41_204
赤鯮,0,1.0206796703008498,-0.5112716094501517,1.871134621017998,25.16,123.2,41_205
赤鯮,0,1.3490515262475324,-1.5393894175813565,-0.5781907209140247,24.2,123.28,40_205
赤鯮,0,0.7386661940172272,-1.5123217692916204,-0.7331791502271505,24.68,123.12,41_205
赤鯮,0,0.9009205228379408,-0.6144733670604831,1.8584306514021682,24.28,122.4,40_204
赤鯮,0,0.9472789025010023,-0.6331085946654631,0.5168914599705209,25.8,123.4,43_205
赤鯮,0,-1.2817865196311908,0.10087485596982221,-0.6264658054541785,25.76,120.72,42_201
赤鯮,0,1.1713444042057974,-0.33310348267279444,0.9361224572929105,25.68,122.88,42_204
赤鯮,0,1.3374619313317668,-1.0787658110676208,0.5905744837423347,24.28,123.04,40_205
赤鯮,0,0.4914215024809005,-1.2031393925545393,-0.5222932546043726,24.16,122.44,40_204
赤鯮,0,0.19395523297625789,-0.5305537396869041,-0.3418968860595867,25.4,121.88,42_203
赤鯮,0,-0.9109194823267015,0.13065343882929706,-0.49688531537271263,25.36,121.16,42_201
赤鯮,0,-1.03840502640012,0.23029364074736833,0.8217867307504407,25.76,120.52,42_200
赤鯮,0,-0.09964783822313039,3.0267764363835963,0.7608076765944567,25.96,121.64,43_202
赤鯮,0,1.3335987330265124,-0.8055584465008014,-0.8780044038476125,25.8,122.84,43_204
赤鯮,0,0.22872401772355375,-0.22390080308429666,-0.19199004459279279,25.4,122.64,42_204
赤鯮,0,0.7077606075751857,-0.9564171402222801,1.1876610556863445,24.92,122.36,41_203
赤鯮,0,0.823656556732839,-0.7167610676141722,0.8802249909832588,25.16,123.16,41_205
赤鯮,0,-0.9263722755477216,0.5985835219412288,2.239549739877068,25.24,121.4,42_202
赤鯮,0,0.3021247855233998,-1.3426440261756387,1.6272184043940625,24.24,122.52,40_204
赤鯮,0,0.9820476872482982,1.4821835956839964,0.3237911218099048,25.6,123.0,42_205
赤鯮,0,0.1475968533131963,0.28649567799083364,0.4609939936608689,23.84,122.16,39_203
赤鯮,0,-0.7177595670639464,-0.01524608155876193,-1.2489603166298484,24.64,120.6,41_200
赤鯮,0,-1.467220038283436,1.412611263249269,-0.8144845557684625,25.68,120.04,42_200
赤鯮,0,-0.8568347060531298,0.4792052511752201,-0.5451603999128666,25.84,121.08,43_201
赤鯮,0,0.4141575363757988,-1.3223503418942306,-0.2199387777476188,25.52,123.08,42_205
赤鯮,0,0.5068742957019206,-0.902684792081312,-0.6874448596101626,25.6,123.36,42_205
赤鯮,0,-1.1427113806420075,0.3501180563993213,-0.4409878490630607,25.6,120.56,42_200
赤鯮,0,-0.4164300992540488,0.18606779669611404,0.3720662063500589,25.24,121.72,42_202
赤鯮,0,-0.8568347060531298,0.9430606117924322,-0.9923401303900824,24.64,119.88,41_199
赤鯮,0,0.6034542533332982,-0.9933824880204828,1.718686985628038,25.24,122.84,42_204
赤鯮,0,-1.3049657094627216,0.7219498951189021,-1.1244614143947143,25.0,119.96,41_199
赤鯮,0,-0.4318828924750689,0.6241142647949722,0.9589896026014045,25.12,121.04,41_201
赤鯮,0,-0.6443587992640997,0.821970602928065,-0.6188434236846807,23.92,119.88,39_199
赤鯮,0,-0.6559483941798647,0.07813091975780317,-1.1066758569325523,25.68,121.04,42_201
赤鯮,0,0.4064311397652887,-0.6372826152047364,2.7197597913554414,26.4,122.68,43_204
赤鯮,0,-0.5516420399379772,-0.09915409686606136,1.6068920530087345,25.12,121.96,41_203
赤鯮,0,1.0709012482691658,-0.7845768169153716,1.1952834374558423,25.32,123.08,42_205
赤鯮,0,1.07476444657442,-1.0095190816089823,0.8675210213674288,25.28,122.96,42_204
赤鯮,0,-0.5361892467169564,0.5368867744513031,-0.7814542347673045,24.08,120.12,40_200
赤鯮,0,0.41029433807054305,-0.5383392577398877,2.2497129155697317,26.4,123.32,43_205
赤鯮,0,-0.5245996518011914,2.0824582408092187,-0.19199004459279279,26.32,121.48,43_202
赤鯮,0,1.5847066228680935,0.06533889545899238,-0.4740181700642186,25.84,122.04,43_203
赤鯮,0,1.294966749973961,-1.5393894175813565,-0.9542282215425925,24.08,123.08,40_205
赤鯮,0,1.5344850448997776,-0.5799163746307586,-0.2910810075962668,24.64,122.68,41_204
赤鯮,0,0.7232134007962058,-0.725621280074643,0.8853065788295907,24.28,122.08,40_203
赤鯮,0,0.06646968890283884,-0.3246627216422804,-0.32665212252059067,25.36,121.64,42_202
赤鯮,0,-1.4015456670940991,0.5635216107172132,0.15863951680411506,25.32,120.24,42_200
赤鯮,0,-1.5599367976095584,0.4830590495961827,-1.436979066944132,25.28,120.24,42_200
赤鯮,0,-0.8800138958846606,0.257543696375684,-1.0507783906229005,24.52,120.24,40_200
赤鯮,0,-1.43245125353614,1.7640018152418164,-0.04462399704916501,25.88,119.8,43_199
赤鯮,0,0.5918646584175323,-0.05798954804903673,1.7745844519376899,23.92,122.28,39_203
赤鯮,0,-1.189069760305069,0.3458921277036432,0.4838611389693629,25.48,121.08,42_201
赤鯮,0,1.3490515262475324,-1.073102234784765,1.2715072551508224,25.96,123.36,43_205
赤鯮,0,-0.7679811450322623,1.535153361118908,-0.6442513629163406,26.2,121.32,43_202
赤鯮,0,0.08578568042911462,1.8620558444564734,1.4773115629272682,26.24,121.76,43_202
赤鯮,0,0.3793887516285029,-0.21919908400611987,-0.5680275452213607,24.16,121.96,40_203
赤鯮,0,-1.2277017433576198,0.4529196096737507,-0.7890766165368024,24.84,120.08,41_200
赤鯮,0,0.4721055109546247,-0.5879733556460055,-1.2032260260128602,25.48,121.84,42_203
赤鯮,0,-0.9650042586002732,0.9451582303184627,-1.0228296574680744,24.56,119.88,40_199
赤鯮,0,2.0135216347514096,-0.7593397789974612,0.6591759196678166,25.68,122.56,42_204
赤鯮,0,-0.49369406535915056,0.2485173538599546,-0.1996124263622908,25.68,121.24,42_202
赤鯮,0,-0.0764686483915989,0.9562943633849563,-0.2859994197499348,23.92,120.08,39_200
赤鯮,0,-0.7293491619797114,0.4646612198878964,-1.2413379348603504,24.32,120.04,40_200
赤鯮,0,-0.4821044704433855,0.257543696375684,0.6134416290508287,24.2,120.32,40_200
赤鯮,0,0.9086469194484508,-1.7490627427235503,-0.4689365822178866,23.84,122.6,39_204
赤鯮,0,-1.7260543247355276,1.7576466450250967,-1.2032260260128602,26.16,119.84,43_199
赤鯮,0,1.3181459398054924,-0.85088007128567,1.1088964440681983,25.12,123.2,41_205
赤鯮,0,-0.7254859636744565,0.5461267938225872,-0.2961625954425988,24.36,120.04,40_200
赤鯮,0,-1.1040793975894565,0.20951328077431702,-0.4028759402155707,25.12,120.24,41_200
赤鯮,0,-0.814339524695324,2.324526183531163,-0.7687502651514746,26.24,121.44,43_202
赤鯮,0,-0.6095900145168038,1.0207030465160045,0.6540943318214847,24.16,120.36,40_200
赤鯮,0,-1.2740601230206807,1.0931226631733992,-0.6112210419151827,24.96,120.24,41_200
赤鯮,0,-0.03397346703379302,2.094172823014868,-0.6035986601456846,26.08,121.6,43_202
赤鯮,0,1.0979436364059516,-0.7985306462518119,2.3945381691901937,24.44,121.84,40_203
赤鯮,0,-0.6752643857061406,0.29199743741131495,-1.0279112453144064,25.76,120.48,42_200
赤鯮,0,-1.3358712959047625,0.8356024722669388,-0.5324564302970366,25.04,119.96,41_199
赤鯮,0,1.1983867923425833,-1.781005500489068,0.4711571693535329,23.92,122.8,39_204
赤鯮,0,-1.3474608908205274,0.17777112167587453,-0.9745545729279205,26.0,120.44,43_200
赤鯮,0,-0.8066131280848139,-0.27991597222873893,-1.1854404685506983,25.4,121.24,42_202
赤鯮,0,-0.7834339382532831,0.5154076638108305,-0.8017805861526325,24.04,120.12,40_200
赤鯮,0,1.2911035516687066,-1.1969675451218964,-0.4689365822178866,24.48,123.4,40_205
赤鯮,0,-0.29280775348588545,2.3979053234233367,1.7212277795512043,26.28,121.6,43_202
赤鯮,0,0.1475968533131963,1.2484352438658608,-0.43336546729356273,25.68,121.4,42_202
赤鯮,0,0.42188393298630883,-0.9564171402222801,-1.0838087116240582,24.2,122.16,40_203
赤鯮,0,-1.6372007637146602,1.2324895444817614,-0.9110347248487705,25.04,119.8,41_199
赤鯮,0,1.2177027838688592,-1.4559735258603503,0.5346770174326829,24.12,122.88,40_204
赤鯮,0,0.42188393298630883,-0.7845768169153716,-0.6417105689931746,26.24,123.04,43_205
赤鯮,0,1.06703804996391,-1.0451127908892899,-0.3418968860595867,24.6,123.4,41_205
赤鯮,0,1.1056700330164615,-0.4257464120376278,-0.7052304170723246,25.84,122.76,43_204
赤鯮,0,-0.822065921305834,-0.13118426276599363,0.3669846185037269,25.68,120.8,42_201
赤鯮,0,-0.8413819128321098,0.10712956518876142,-0.7738318529978065,24.28,120.24,40_200
赤鯮,0,-1.3242817009889973,0.6780696866145381,-1.1778180867812003,24.84,120.04,41_200
赤鯮,0,-0.9804570518212932,0.11335730274471859,0.10274205049446304,26.0,120.72,43_201
赤鯮,0,-0.10737423483364043,2.7525134499144612,0.5448401931253469,26.12,121.52,43_202
赤鯮,0,-0.4009773060330287,0.6388733783498239,-0.16912289928429877,24.04,120.16,40_200
赤鯮,0,-0.08805824330736466,-0.9880434427484184,1.0504581838353806,24.8,122.04,41_203
赤鯮,0,-0.6984435755376707,0.5238506179713488,0.8624394335210968,25.92,121.24,43_202
赤鯮,0,-1.8651294637247118,1.56502671152993,-0.9084939309256045,26.4,120.36,43_200
赤鯮,0,-0.7718443433375181,0.6162391220392273,-0.42320229160089873,26.0,121.2,43_202
赤鯮,0,-0.6984435755376707,0.04202378656747606,-0.5121300789117086,24.84,120.64,41_201
赤鯮,0,-1.1233953891157316,0.410043810218386,-0.6340881872236765,25.16,120.32,41_200
赤鯮,0,-1.2663337264101708,0.5707835247044082,0.43304526050604286,25.28,120.2,42_200
赤鯮,0,0.47596870925988044,-0.7300718540167579,0.9742343661404005,25.76,123.4,42_205
赤鯮,0,-0.5980004196010381,-0.011175970547511087,-1.0990534751630543,25.12,120.84,41_201
赤鯮,0,-0.7448019552007322,0.0908106333510096,-0.13355178435997475,24.24,120.32,40_200
赤鯮,0,0.6884446160489099,0.7724322809209412,0.7277773555932987,25.68,121.76,42_202
赤鯮,0,1.1404388177637574,-1.441311368440024,1.9092465298654884,25.12,122.8,41_204
赤鯮,0,0.7000342109646757,-0.6970221257015302,-0.24026512913294681,25.68,123.28,42_205
赤鯮,0,1.3220091381107466,-1.2186853995136415,-0.26821386228777283,23.84,123.36,39_205
赤鯮,0,1.3451883279422783,-0.6062676057730035,-0.44861023083255874,25.64,122.84,42_204
赤鯮,0,0.9859108855535539,-1.073102234784765,-0.7153935927649886,25.92,122.48,43_204
赤鯮,0,1.2177027838688592,-1.1755714485796014,0.9259592816002465,25.8,122.88,43_204
赤鯮,0,0.653675831301614,-1.2631261397934428,1.3477310728458023,24.6,122.52,41_204
赤鯮,0,-1.2083857518313441,0.8272871856921864,-1.1828996746275322,24.92,119.92,41_199
赤鯮,0,0.9163733160589608,-1.1908219609492487,0.12560919580295704,24.76,122.92,41_204
赤鯮,0,1.0052268770798283,-0.08055579000044595,-0.45369181867889075,25.76,123.2,42_205
赤鯮,0,0.7463925906277372,-1.0176554980664825,-0.8627596403086165,24.52,123.36,40_205
赤鯮,0,1.0554484550481456,-1.3771136839153306,0.16626189857361307,25.24,123.24,42_205
赤鯮,0,0.1051016719553904,0.4945591244396178,-0.5883538966066887,26.32,122.44,43_204
赤鯮,0,0.06260649059758451,0.5923527136885094,-0.6010578662225187,25.72,121.8,42_203
赤鯮,0,-0.9379618704634873,-0.1654476875745301,-0.8932491673866085,24.4,120.28,40_200
赤鯮,0,0.26735600077610394,0.04202378656747606,0.6058192472813306,24.32,122.08,40_203
赤鯮,0,-1.2161121484418542,0.674703227977662,-0.6239250115310125,24.68,120.0,41_200
赤鯮,0,-1.4981256247254766,0.6500588565553777,-1.1854404685506983,25.04,120.0,41_200
赤鯮,0,0.217134422807788,0.47534114157562773,-0.5299156363738706,25.8,121.72,43_202
赤鯮,0,-1.1620273721682832,0.03810107677342206,-1.0558599784692324,26.4,120.88,43_201
赤鯮,0,-0.7332123602849665,1.0702385736203721,-0.7433423259198145,26.16,121.2,43_202
赤鯮,0,0.07419608551334889,0.9986536090436421,0.6058192472813306,25.64,121.4,42_202
赤鯮,0,0.8622885397853906,-1.5910448035728917,0.8649802274442627,24.88,122.96,41_204
赤鯮,0,1.244745172005645,-0.5055368166018354,-0.2453467169792788,25.68,123.08,42_205
赤鯮,0,-0.8877402924951707,0.3040280341399386,-0.3571416495985827,25.0,120.56,41_200
赤鯮,0,0.4373367262073289,-1.154487714988948,-0.14879654789897076,25.16,122.28,41_203
赤鯮,0,-1.2895129162417016,0.3062046888116264,-0.9720137790047545,25.12,120.08,41_200
赤鯮,0,1.0052268770798283,-1.6237761785083922,1.8889201784801604,24.92,123.08,41_205
赤鯮,0,0.9086469194484508,-0.46601850459358607,-0.3342745042900887,26.08,122.96,43_204
赤鯮,0,0.3600727601022271,-0.22233186202691319,-0.8576780524622845,25.32,121.88,42_203
赤鯮,0,-0.814339524695324,0.13678077131825328,-0.11068463905148075,24.76,120.8,41_201
赤鯮,0,-0.018520673812772944,-1.073102234784765,1.3451902789226367,23.96,121.92,39_203
赤鯮,0,0.46824231264936905,-0.42936145798346487,-0.2580506865951088,26.24,123.16,43_205
赤鯮,0,1.3760939143843183,-1.2534873269203424,-0.2631322744414408,24.12,122.84,40_204
赤鯮,0,1.6349282008364108,-1.206235235329054,0.09003808087863303,24.92,123.16,41_205
赤鯮,0,0.7966141685960532,-0.7753486059559586,0.6515535378983187,24.8,122.16,41_203
赤鯮,0,0.7541189872382473,-0.4697359071641611,0.6007376594349987,25.48,123.12,42_205
赤鯮,0,-1.0654474145369057,-0.030268733433138552,-0.5578643695286967,25.2,120.88,42_201
赤鯮,0,-1.807181489145885,1.8003976011167708,-0.011593676048006998,26.24,119.92,43_199
赤鯮,0,1.4572210787946758,-1.4633608059123868,-0.9593098093889245,24.08,122.8,40_204
赤鯮,0,0.9202365143642165,-1.3981974175059841,-0.3469784739059187,24.64,123.04,41_205
赤鯮,0,-1.668106350156701,1.7675643471049147,-0.9694729850815885,26.32,120.04,43_200
赤鯮,0,1.194523594037329,-0.8654927770769177,-1.1956036442433624,26.2,123.24,43_205
赤鯮,0,-2.069878973903232,1.40856160030478,-0.6188434236846807,26.12,120.2,43_200
赤鯮,0,0.5570958736702365,-0.3936118578542326,-0.7738318529978065,25.36,122.12,42_203
赤鯮,0,0.5841382618070223,0.8683929646670409,0.32887270965623683,25.28,122.04,42_203
赤鯮,0,0.394841544849523,0.10212796676539071,0.4914835207388609,26.2,122.12,43_203
赤鯮,0,-1.2779233213259358,0.25529239412511917,-0.5197524606812066,25.0,120.16,41_200
赤鯮,0,0.8082037635118189,-0.9382833222328926,2.18111147964425,24.2,121.72,40_202
赤鯮,0,0.7850245736802874,-0.6331085946654631,1.0428358020658826,24.6,122.04,41_203
赤鯮,0,-1.3088289077679767,0.09333327172390173,-1.0025033060827464,26.16,120.52,43_200
赤鯮,0,-1.660379953546191,0.46758176709407717,-0.3241113285974247,25.56,120.2,42_200
赤鯮,0,1.5924330194786036,-1.408855843013773,-0.4740181700642186,24.12,122.8,40_204
赤鯮,0,1.2177027838688592,0.14409941925035594,-0.2910810075962668,26.2,122.2,43_203
赤鯮,0,-0.5941372212957831,0.7534083821201308,-1.1473285597032084,24.0,119.92,40_199
赤鯮,0,0.08964887873437033,2.841842550123603,-0.9211979005414345,26.12,121.72,43_202
赤鯮,0,1.04385886013238,-0.7323022947709547,1.2664256673044902,25.68,123.4,42_205
赤鯮,0,-0.5786844280747631,0.8535804235217613,1.835563506093674,25.56,121.48,42_202
赤鯮,0,1.5035794584577373,-1.1847024174655931,0.8192459368272748,24.0,122.48,40_204
赤鯮,0,0.2634928024708496,0.5219786668326805,0.3669846185037269,26.04,121.88,43_203
赤鯮,0,0.8043405652065632,0.7397798759222654,-0.8449740828464545,25.52,122.16,42_203
赤鯮,0,1.186797197426819,-1.073102234784765,-0.8627596403086165,25.72,122.2,42_203
赤鯮,0,0.815930160122329,-0.5859548925623268,2.18111147964425,24.68,122.16,41_203
赤鯮,0,-1.9114878433877727,1.7840742776538179,-0.31140735898159466,26.2,119.92,43_199
赤鯮,0,-1.1736169670840482,-0.07063964441381297,-0.2478875109024448,26.04,120.56,43_200
赤鯮,0,1.1211228262374817,-0.5151074951083396,1.6297591983172282,24.12,122.08,40_203
赤鯮,0,1.0824908431849314,0.8272871856921864,0.18150666211260907,26.08,122.68,43_204
赤鯮,0,-1.664243151851446,1.5291038174524423,0.4940243146620269,26.28,120.24,43_200
赤鯮,0,-0.5593684365484872,-0.03714921381874457,-0.5375380181433687,25.52,121.24,42_202
赤鯮,0,-0.9109194823267015,0.027588126974774727,-1.0177480696217425,24.92,120.48,41_200
赤鯮,0,-1.5831159874410892,1.593848823850423,-0.5451603999128666,26.28,120.2,43_200
赤鯮,0,0.3291671736601856,-0.5639360168256635,0.6058192472813306,26.36,122.96,43_204
赤鯮,0,0.653675831301614,-0.7390143599956579,0.34411747319523284,25.16,122.48,41_204
赤鯮,0,1.3220091381107466,-0.9853813035590816,0.5854928958960026,24.48,122.76,40_204
赤鯮,0,0.34075676857595133,1.4216816984460794,0.7735116462102868,26.12,121.96,43_203
赤鯮,0,-1.2238385450523648,0.44207195805043337,-0.3139481529047607,24.96,120.08,41_200
赤鯮,0,-0.9418250687687423,0.7935388393924897,-0.4613142004483887,25.36,120.84,42_201
赤鯮,0,-0.5632316348537423,0.9742094130671054,2.722300585278607,25.16,121.32,41_202
赤鯮,0,-0.999773043347569,0.3363383325459774,-0.5019669032190446,24.92,120.68,41_201
赤鯮,0,-0.6018636179062932,0.5059683485001224,-0.38000879490707673,25.8,121.28,43_202
赤鯮,0,-1.3165553043784868,-0.09915409686606136,-0.3444376799827527,26.12,120.64,43_201
赤鯮,0,0.7927509702907989,-1.4231905522746,1.993092729329966,25.8,123.28,43_205
赤鯮,0,0.6150438482490639,0.38245636173693326,0.5905744837423347,26.16,122.0,43_203
赤鯮,0,-1.42472485692563,0.6628584390176822,-0.2275611595171168,25.32,120.08,42_200
赤鯮,0,-0.7563915501164973,0.4936042747510934,-0.9415242519267625,24.24,120.12,40_200
赤鯮,0,-1.62174797049364,1.6974963941209649,0.2170777770369331,25.32,119.84,42_199
赤鯮,0,-1.0152258365685891,-0.19284132426388603,-0.8297293193074584,24.56,120.4,40_200
赤鯮,0,-1.1233953891157316,-0.0524026548097801,-0.8627596403086165,26.08,120.88,43_201
赤鯮,0,-0.8916034908004257,0.40903139510417086,-0.27329545013410483,25.56,121.44,42_202
赤鯮,0,1.1056700330164615,-0.4847019488783564,1.2435585219959966,24.44,122.08,40_203
赤鯮,0,1.3529147245527882,-1.318995613088956,-0.7103120049186565,25.28,123.2,42_205
赤鯮,0,-0.7795707399480281,0.1232661587772607,-0.2809178319036028,25.28,120.92,42_201
赤鯮,0,0.5339166838387064,-1.0478874509190965,-0.2758362440572708,24.84,123.04,41_205
赤鯮,0,-1.0345418280948648,-0.08482649819276351,-0.2859994197499348,26.04,120.6,43_200
赤鯮,0,-1.6990119365987417,1.0849007310406984,-0.7484239137661466,26.24,120.4,43_200
赤鯮,0,0.24804000924982952,-0.8244681778797793,1.1800386739168462,24.72,123.16,41_205
赤鯮,0,1.1056700330164615,-0.3079277707605216,-0.014134469971172998,25.56,122.4,42_204
赤鯮,0,-1.62947436710415,1.4539697695152196,-1.378540806711314,26.08,120.04,43_200
赤鯮,0,0.3523463634917171,-0.3062648919339941,1.2435585219959966,26.4,123.2,43_205
赤鯮,0,-1.3474608908205274,1.031931811849749,-0.8449740828464545,25.28,119.92,42_199
赤鯮,0,1.2563347669214107,-1.6320762594074019,0.44829002404503887,23.88,122.96,39_204
赤鯮,0,0.9472789025010023,-1.4124262035498296,-1.1600325293190383,24.4,123.32,40_205
赤鯮,0,-1.9230774383035376,1.3320533917459099,-1.1244614143947143,26.04,120.12,43_200
赤鯮,0,-0.26962856365435395,-1.0674607819031374,-0.019216057817505,23.88,122.12,39_203
赤鯮,0,-1.3165553043784868,0.18960897567002577,-0.4409878490630607,24.92,120.2,41_200
赤鯮,0,-0.7448019552007322,1.6446664327702292,-0.7966989983063004,26.24,121.04,43_201
赤鯮,0,1.4263154923526342,0.07813091975780317,-0.5883538966066887,25.72,122.32,42_203
赤鯮,0,0.217134422807788,-0.32972125606539376,0.34665826711839887,24.8,122.48,41_204
赤鯮,0,-1.5213048145570074,0.2337281491467129,-1.0533191845460663,25.56,120.4,42_200
赤鯮,0,-0.5130100568854263,0.19900988828704982,-0.8170253496916284,25.84,121.16,43_201
赤鯮,0,-1.6178847721883851,1.7254444167872476,0.11036443226396105,25.28,119.8,42_199
赤鯮,0,-0.2889445551806297,1.0969016712640651,0.5168914599705209,25.88,121.4,43_202
赤鯮,0,0.20940802619727797,-0.41137604370836073,1.0961924744523686,24.28,122.0,40_203
赤鯮,0,-0.5980004196010381,2.170928935379912,-0.07765431805032275,26.16,121.48,43_202
赤鯮,0,-0.20395419246501797,-0.3936118578542326,0.2374041284222611,25.36,121.68,42_202
赤鯮,0,-1.664243151851446,1.2490014897469768,-0.6671185082248345,26.24,120.36,43_200
赤鯮,0,1.2756507584476864,-0.5189535961864643,-0.5324564302970366,24.44,122.0,40_203
赤鯮,0,0.588001460112278,-1.0674607819031374,-0.07003193628082474,25.8,122.32,43_203
赤鯮,0,0.5686854685860022,-1.5910448035728917,-1.1295430022410462,25.12,122.84,41_204
赤鯮,0,1.0515852567428898,-1.209337728683919,-0.2250203655939508,24.6,123.0,41_205
赤鯮,0,-1.3088289077679767,0.9583728623303599,-1.2337155530908523,24.68,119.84,41_199
赤鯮,0,0.6807182194383998,-1.325712881483749,-0.11322543297464675,24.68,123.2,41_205
赤鯮,0,1.0631748516586557,-0.15045056318035285,0.3237911218099048,24.56,122.72,40_204
赤鯮,0,1.3606411211632983,-0.7234011257538117,-0.28345862582676884,25.4,123.2,42_205
赤鯮,0,-0.39325090942251734,1.4515115389620799,3.03227744390486,26.4,121.72,43_202
赤鯮,0,0.765708582154013,-0.4384388612257998,-0.2097756020549548,25.68,122.92,42_204
赤鯮,0,-0.7795707399480281,0.8468648904130972,-0.1970716324391248,26.0,121.0,43_201
赤鯮,0,0.4836951058703905,-0.5799163746307586,0.8980105484454205,25.72,122.8,42_204
赤鯮,0,-0.7988867314743032,0.26539573180242976,-0.6442513629163406,25.2,120.8,42_201
赤鯮,0,-1.6951487382934867,1.663908598859151,-0.6925264474564945,26.28,120.08,43_200
赤鯮,0,0.9975004804693183,-0.13413163134260114,0.8548170517515987,25.56,121.92,42_203
赤鯮,0,1.0554484550481456,-0.1654476875745301,0.6413903622056547,25.6,122.48,42_204
赤鯮,0,-0.7834339382532831,0.1294248465805677,-1.1879812624738644,24.96,120.52,41_200
赤鯮,0,1.0284060669113597,-1.0534528146512487,-0.7509647076893126,24.76,122.84,41_204
赤鯮,0,-1.247017734883895,1.0378412953901315,-1.1905220563970302,24.76,119.8,41_199
赤鯮,0,-1.5792527891358341,1.4681455790268296,-0.5985170722993527,26.08,120.32,43_200
赤鯮,0,-0.6829907823166506,0.07302769854225206,-0.6188434236846807,25.24,120.92,42_201
赤鯮,0,0.3600727601022271,-0.3079277707605216,0.2323225405759291,25.24,122.4,42_204
赤鯮,0,-1.5406208060832827,0.643185743755417,-0.7763726469209726,26.4,120.6,43_200
赤鯮,0,0.7966141685960532,-0.4060238074357319,-0.5832723087603566,25.88,123.2,43_205
赤鯮,0,-1.1967961569155792,0.053728389950155934,-0.9135755187719364,25.96,120.6,43_200
赤鯮,0,0.9279629109747266,-1.3358477308038637,1.6373815800867264,24.72,122.92,41_204
赤鯮,0,-1.3629136840415483,-0.024787853605265173,-0.8373517010769564,26.0,120.56,43_200
赤鯮,0,-1.042268224705375,0.7113095912127253,-0.9237386944646004,24.08,119.8,40_199
赤鯮,0,-1.042268224705375,-0.00172341627094284,-1.2337155530908523,24.8,120.36,41_200
赤鯮,0,0.03170090415554299,0.40903139510417086,1.2613440794581583,25.44,122.56,42_204
赤鯮,0,-0.9920466467370582,1.1888896313882067,-0.5477011938360327,25.28,120.52,42_200
赤鯮,0,1.7894561330466143,-0.046837291077627775,-1.1117574447788843,25.88,122.2,43_203
